GEOID,Total_HH,year,No_Vehicle_Avail,pct_no_veh_avail,No_Vehicle_Score,no_walkshed,Walkability_Score,Availability,pop_below_185,total_pop,pct_below_185,Access,obesity_crudeprev,chd_crudeprev,diabetes_crudeprev,obesity_norm,chd_norm,diabetes_norm,Utilization,HFPA,Priority.Area,Priority.Class
42003262000,1063,2014,135,7.874074074,0.281931548,100,10,1.679081736,346,2486,0.139179405,1.391794047,35.8,8.9,13,4.970760234,3.980099502,4.501992032,4.950936688,8.021812471,Not Anomalous,0
42003270400,459,2014,70,6.557142857,0.222218624,20.56,2.056,0.675930093,122,1530,0.079738562,0.797385621,37.6,7.8,13.9,5.497076023,3.432835821,4.860557769,5.092757351,6.566073064,Not Anomalous,0
42003270800,1256,2014,25,50.24,2.202907586,86.74,8.674,4.371272172,289,2801,0.103177437,1.031774366,30.2,7.4,10.6,3.333333333,3.233830846,3.545816733,3.547981533,8.951028071,Not Anomalous,0
42003281400,1006,2014,136,7.397058824,0.260302494,100,10,1.613389272,319,2288,0.139423077,1.394230769,35.4,7.8,12.3,4.85380117,3.432835821,4.22310757,4.554772532,7.562392573,Not Anomalous,0
42003290100,859,2014,51,16.84313725,0.688611092,57.39,5.739,1.987948454,245,2119,0.115620576,1.156205757,34.4,8.1,11.6,4.561403509,3.582089552,3.944223108,4.377494148,7.52164836,Not Anomalous,0
42003290200,1714,2014,114,15.03508772,0.606629647,60.31,6.031,1.912742377,496,4048,0.122529644,1.225296443,34,8.6,12.1,4.444444444,3.830845771,4.143426295,4.516535044,7.654573864,Not Anomalous,0
42003320400,870,2014,38,22.89473684,0.96300561,100,10,3.103233168,246,2093,0.117534639,1.175346393,29.1,7.9,10.2,3.011695906,3.482587065,3.386454183,3.450424594,7.729004155,Not Anomalous,0
42003320700,732,2014,30,24.4,1.03125797,100,10,3.211320554,188,1639,0.114704088,1.147040879,31.1,8.4,11,3.596491228,3.731343284,3.705179283,3.934453025,8.292814459,Not Anomalous,0
42003020100,1831,2014,326,5.616564417,0.179570467,100,10,1.340039055,770,4086,0.18844836,1.884483603,25.2,4.5,7.3,1.871345029,1.791044776,2.231075697,1.775520514,5.000043172,1 SD Below Mean,0
42003080200,944,2014,291,3.243986254,0.071991895,43.46,4.346,0.559353892,413,1721,0.239976758,2.399767577,27.8,6.2,8.3,2.631578947,2.63681592,2.629482072,2.617498986,5.576620455,Not Anomalous,0
42003100500,959,2014,41,23.3902439,0.985473127,100,10,3.139224629,297,2368,0.125422297,1.254222973,39.7,8.6,17.4,6.111111111,3.830845771,6.25498008,6.103624513,10.49707212,1 SD Above Mean,1
42003101100,1262,2014,136,9.279411765,0.34565304,34.04,3.404,1.084713302,626,2815,0.222380107,2.223801066,32.3,5.8,9.2,3.947368421,2.437810945,2.988047809,3.237238583,6.545752952,Not Anomalous,0
42003130100,801,2014,150,5.34,0.167030351,100,10,1.292402225,219,1838,0.119151251,1.191512514,46.2,8.8,20,8.011695906,3.930348259,7.290836653,7.378911274,9.862826012,Not Anomalous,0
42003140200,1037,2014,146,7.102739726,0.246957337,99.16,9.916,1.564873463,403,2627,0.153406928,1.534069281,19.2,3.5,5.1,0.116959064,1.293532338,1.354581673,0.461399558,3.560342302,1 SD Below Mean,0
42003141100,570,2014,27,21.11111111,0.8821316,100,10,2.970070033,130,1286,0.101088647,1.01088647,27.2,7,9.5,2.456140351,3.034825871,3.107569721,2.911819696,6.892776199,Not Anomalous,0
42003151700,2263,2014,166,13.63253012,0.543034211,36.47,3.647,1.407283115,811,4862,0.166803784,1.668037845,25.6,5.4,7.6,1.988304094,2.23880597,2.35059761,2.062945125,5.138266085,1 SD Below Mean,0
42003170200,1757,2014,172,10.21511628,0.388080201,55.71,5.571,1.470372333,1048,3496,0.299771167,2.99771167,25.7,4.2,5.7,2.01754386,1.641791045,1.593625498,1.506468215,5.974552219,Not Anomalous,0
42003561600,855,2014,106,8.066037736,0.290635656,100,10,1.704803964,353,2280,0.154824561,1.548245614,37.7,7.9,12.7,5.526315789,3.482587065,4.38247012,4.92511174,8.178161318,Not Anomalous,0
42003562900,837,2014,117,7.153846154,0.249274629,97.84,9.784,1.561698746,257,1752,0.146689498,1.466894977,34.5,7.5,11.9,4.590643275,3.28358209,4.06374502,4.31459153,7.343185254,Not Anomalous,0
42003563200,1459,2014,327,4.4617737,0.127209395,53.5,5.35,0.824966825,461,2458,0.187550854,1.875508544,36.7,7.6,12.8,5.233918129,3.333333333,4.422310757,4.756326031,7.4568014,Not Anomalous,0
42003191700,1574,2014,110,14.30909091,0.573711153,100,10,2.395226822,409,3691,0.110810079,1.108100786,29.4,6.8,9.4,3.099415205,2.935323383,3.067729084,3.123502616,6.626830224,Not Anomalous,0
42003202200,1098,2014,87,12.62068966,0.497154857,100,10,2.229696969,208,2478,0.08393866,0.839386602,34.3,7.1,11.8,4.532163743,3.084577114,4.023904382,4.189696328,7.258779899,Not Anomalous,0
42003240600,1179,2014,95,12.41052632,0.487625531,99.75,9.975,2.205462462,407,2401,0.169512703,1.69512703,30.7,6.1,9.1,3.479532164,2.587064677,2.948207171,3.086678383,6.987267875,Not Anomalous,0
42003261200,524,2014,28,18.71428571,0.773453599,100,10,2.781103376,162,1168,0.13869863,1.386986301,29.1,7.1,10.3,3.011695906,3.084577114,3.426294821,3.299971026,7.468060704,Not Anomalous,0
42003261400,852,2014,52,16.38461538,0.667820575,100,10,2.584222464,354,1878,0.188498403,1.884984026,45,10.3,20.3,7.660818713,4.676616915,7.410358566,7.595207175,12.06441366,1 SD Above Mean,1
42003980700,8,2014,0,NA,NA,NA,NA,NA,8,12,0.666666667,6.666666667,NA,NA,NA,NA,NA,NA,NA,NA,Not Anomalous,0
42003562400,1225,2014,247,4.95951417,0.149778181,100,10,1.223838964,299,2743,0.109004739,1.090047393,40.3,9.3,17.4,6.286549708,4.179104478,6.25498008,6.323610214,8.637496571,Not Anomalous,0
42003980400,0,2014,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Anomalous,0
42003080900,976,2014,170,5.741176471,0.185220686,12.94,1.294,0.489566714,596,1769,0.33691351,3.369135105,27,5,7.5,2.397660819,2.039800995,2.310756972,2.134570483,5.993272302,Not Anomalous,0
42003180300,1138,2014,144,7.902777778,0.283233045,100,10,1.682952895,310,2624,0.118140244,1.181402439,38.4,7.3,12.7,5.730994152,3.184079602,4.38247012,4.885697635,7.750052969,Not Anomalous,0
42003191800,2440,2014,264,9.242424242,0.343975934,61.97,6.197,1.46000646,750,5257,0.14266692,1.426669203,28.6,6.7,9.1,2.865497076,2.885572139,2.948207171,2.954136998,5.840812662,Not Anomalous,0
42003270300,944,2014,97,9.731958763,0.366172642,100,10,1.913563801,306,2088,0.146551724,1.465517241,35.6,9,13.7,4.912280702,4.029850746,4.780876494,5.064419219,8.443500262,Not Anomalous,0
42003120800,292,2014,25,11.68,0.454501658,63.74,6.374,1.702055689,116,889,0.13048369,1.304836895,47.9,14,25.8,8.50877193,6.517412935,9.601593625,9.645106534,12.65199912,1 SD Above Mean,1
42003101400,1557,2014,144,10.8125,0.415167059,100,10,2.037564867,514,3326,0.154539988,1.54539988,29.2,6.3,9.2,3.040935673,2.686567164,2.988047809,2.960973207,6.543937954,Not Anomalous,0
42003120700,423,2014,69,6.130434783,0.202870622,100,10,1.424326586,160,812,0.197044335,1.97044335,43.6,10,22.1,7.251461988,4.527363184,8.12749004,7.661795941,11.05656588,1 SD Above Mean,1
42003141400,2581,2014,123,20.98373984,0.876356271,86.71,8.671,2.756607558,904,5510,0.164065336,1.640653358,23.6,6.3,8.1,1.403508772,2.686567164,2.549800797,2.089060028,6.486320943,Not Anomalous,0
42003562700,883,2014,129,6.84496124,0.235269022,74.18,7.418,1.321069872,298,1484,0.200808625,2.008086253,33.5,6.9,11.7,4.298245614,2.985074627,3.984063745,4.0329032,7.362059325,Not Anomalous,0
42003300100,1508,2014,307,4.912052117,0.147626134,92.26,9.226,1.167047005,288,4194,0.068669528,0.686695279,40.4,7.5,14.1,6.315789474,3.28358209,4.940239044,5.407443536,7.26118582,Not Anomalous,0
42003040500,1004,2013,305,3.291803279,0.137939409,57.1,5.71,0.88748748,1932,3340,0.578443114,5.784431138,24.5,2.2,3.5,1.666666667,0.646766169,0.717131474,0.572922521,7.244841138,Not Anomalous,0
42003051100,363,2013,188,1.930851064,0.054509388,100,10,0.738304736,118,671,0.17585693,1.7585693,52.7,6.8,18.6,9.912280702,2.935323383,6.733067729,7.525005297,10.02187933,Not Anomalous,0
42003070800,1010,2013,59,17.11864407,0.985561833,9.32,0.932,0.958406818,548,1724,0.317865429,3.178654292,21.4,3.3,5,0.760233918,1.194029851,1.314741036,0.673082478,4.810143588,1 SD Below Mean,0
42003080700,943,2013,246,3.833333333,0.171136654,0,0,0,409,1439,0.284225156,2.842251564,25.8,3.6,6.6,2.046783626,1.343283582,1.952191235,1.543978991,4.386230554,1 SD Below Mean,0
42003111300,1147,2013,416,2.757211538,0.105167502,95.97,9.597,1.004635513,477,2551,0.186985496,1.869854959,37.5,6.4,13.8,5.467836257,2.736318408,4.820717131,4.771158268,7.64564874,Not Anomalous,0
42003140500,1040,2013,158,6.582278481,0.339654364,57.33,5.733,1.395434867,567,1961,0.289138195,2.891381948,32.4,5.2,11.5,3.976608187,2.139303483,3.90438247,3.509047277,7.795864093,Not Anomalous,0
42003141000,445,2013,13,34.23076923,2.034581,100,10,4.510632993,135,915,0.147540984,1.475409836,24,5,7,1.520467836,2.039800995,2.111553785,1.682416606,7.668459435,Not Anomalous,0
42003190300,1109,2013,101,10.98019802,0.609258627,100,10,2.468316485,471,1984,0.237399194,2.373991935,24.9,5.9,7.7,1.783625731,2.487562189,2.390438247,2.098196154,6.940504574,Not Anomalous,0
42003210700,958,2013,169,5.668639053,0.283645817,100,10,1.684178781,364,1963,0.185430464,1.854304636,39.8,6.7,15.7,6.140350877,2.885572139,5.577689243,5.434328243,8.97281166,Not Anomalous,0
42003262000,1049,2013,150,6.993333333,0.364853129,100,10,1.9101129,310,2411,0.128577354,1.285773538,35.8,8.9,13,4.970760234,3.980099502,4.501992032,4.950936688,8.146823126,Not Anomalous,0
42003980600,0,2013,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Anomalous,0
42003982200,50,2013,48,1.041666667,0,100,10,0,30,4338,0.006915629,0.069156293,24.5,0.9,1.7,1.666666667,0,0,0,0.069156293,1 SD Below Mean,0
42003180700,988,2013,37,26.7027027,1.573090332,100,10,3.966220281,431,2365,0.182241015,1.822410148,30.9,5.5,8.3,3.538011696,2.288557214,2.629482072,2.851967079,8.640597508,Not Anomalous,0
42003191900,951,2013,127,7.488188976,0.395189107,73.91,7.391,1.709047305,305,2141,0.142456796,1.424567959,30.5,6.6,9.3,3.421052632,2.835820896,3.027888446,3.200077652,6.333692916,Not Anomalous,0
42003241200,409,2013,25,16.36,0.939054917,100,10,3.064400295,160,805,0.198757764,1.98757764,33.2,7.6,11.1,4.210526316,3.333333333,3.74501992,4.041932693,9.093910628,Not Anomalous,0
42003261400,936,2013,83,11.27710843,0.627460032,100,10,2.504915231,401,1942,0.206488157,2.064881565,45,10.3,20.3,7.660818713,4.676616915,7.410358566,7.595207175,12.16500397,1 SD Above Mean,1
42003270800,1293,2013,17,76.05882353,4.598752911,86.74,8.674,6.315820038,353,2860,0.123426573,1.234265734,30.2,7.4,10.6,3.333333333,3.233830846,3.545816733,3.547981533,11.0980673,1 SD Above Mean,1
42003320600,1028,2013,7,146.8571429,8.938879766,100,10,9.454564911,281,2441,0.115116755,1.151167554,30.1,6.9,9.5,3.304093567,2.985074627,3.107569721,3.247114568,13.85284703,1 SD Above Mean,1
42003040200,655,2013,147,4.455782313,0.209294446,100,10,1.446701233,324,2030,0.159605911,1.596059113,29.7,3.9,8.2,3.187134503,1.492537313,2.589641434,2.353462828,5.396223175,1 SD Below Mean,0
42003050100,913,2013,197,4.634517766,0.220251408,100,10,1.484086953,390,1703,0.229007634,2.290076336,47.2,11,24,8.304093567,5.024875622,8.884462151,8.630929361,12.40509265,1 SD Above Mean,1
42003070600,1300,2013,119,10.92436975,0.605836204,41.33,4.133,1.582378283,668,1923,0.347373895,3.47373895,20.7,3.4,4.7,0.555555556,1.243781095,1.195219124,0.557796678,5.613913911,1 SD Below Mean,0
42003090300,859,2013,108,7.953703704,0.423726408,0.27,0.027,0.106960801,441,1699,0.25956445,2.595644497,31.1,6.8,10,3.596491228,2.935323383,3.306772908,3.432719104,6.135324402,Not Anomalous,0
42003110600,1071,2013,30,35.7,2.124648787,92.27,9.227,4.427655627,340,2453,0.138605789,1.386057888,28.9,5.8,9.3,2.953216374,2.437810945,3.027888446,2.83636796,8.650081476,Not Anomalous,0
42003562000,1782,2013,418,4.263157895,0.197486052,59.96,5.996,1.088175707,1202,3257,0.369051274,3.690512742,24.7,5.3,8,1.725146199,2.189054726,2.509960159,1.998445931,6.77713438,Not Anomalous,0
42003101600,328,2013,9,36.44444444,2.170285228,75.37,7.537,4.044433182,133,912,0.145833333,1.458333333,50.5,8.6,20.7,9.269005848,3.830845771,7.569721116,7.982411953,13.48517847,1 SD Above Mean,1
42003120400,373,2013,39,9.564102564,0.522448178,69.07,6.907,1.899618268,141,758,0.186015831,1.860158311,53,11.9,26.8,10,5.472636816,10,10,13.75977658,1 SD Above Mean,1
42003140800,1999,2013,113,17.69026549,1.020603759,54.37,5.437,2.355636355,793,4638,0.17097887,1.709788702,22.5,4.5,6.4,1.081871345,1.791044776,1.87250996,1.29327198,5.358697037,1 SD Below Mean,0
42003250700,300,2013,78,3.846153846,0.171922586,99.7,9.97,1.309224266,119,841,0.141498216,1.414982164,47.2,8.2,17.9,8.304093567,3.631840796,6.454183267,7.024897897,9.749104327,Not Anomalous,0
42003010300,288,2013,67,4.298507463,0.199653076,100,10,1.412986467,212,5641,0.037581989,0.37581989,28.9,2.3,4.8,2.953216374,0.696517413,1.235059761,1.351815054,3.140621411,1 SD Below Mean,0
42003070900,2535,2013,631,4.017432647,0.182422436,73.93,7.393,1.161313509,1019,4899,0.208001633,2.08001633,20.3,3.8,5.7,0.438596491,1.44278607,1.593625498,0.75961676,4.000946599,1 SD Below Mean,0
42003563200,1521,2013,329,4.623100304,0.219551487,53.5,5.35,1.083789858,463,2632,0.175911854,1.759118541,36.7,7.6,12.8,5.233918129,3.333333333,4.422310757,4.756326031,7.599234431,Not Anomalous,0
42003980000,82,2013,13,6.307692308,0.322821495,NA,NA,NA,16,124,0.129032258,1.290322581,23.4,4.5,6.7,1.34502924,1.791044776,1.992031873,1.454021491,NA,Not Anomalous,0
42003070300,1095,2013,170,6.441176471,0.331004432,63.73,6.373,1.452408774,500,2000,0.25,2.5,21.1,4.3,5.9,0.67251462,1.691542289,1.673306773,0.995841379,4.948250154,1 SD Below Mean,0
42003130300,565,2013,72,7.847222222,0.417198808,86.33,8.633,1.897808554,344,1134,0.30335097,3.0335097,45.8,11.1,23.8,7.894736842,5.074626866,8.804780876,8.446401382,13.37771964,1 SD Above Mean,1
42003192000,1613,2013,137,11.77372263,0.657903814,91.96,9.196,2.459691743,560,3517,0.159226614,1.592266136,30.5,7.7,10.5,3.421052632,3.383084577,3.505976096,3.630789497,7.682747376,Not Anomalous,0
42003562800,817,2013,64,12.765625,0.718710089,96.18,9.618,2.629173566,257,1711,0.150204559,1.502045587,30.4,7.6,10.5,3.391812865,3.333333333,3.505976096,3.59760832,7.728827473,Not Anomalous,0
42003170600,892,2013,114,7.824561404,0.415809639,98.49,9.849,2.023687015,713,2005,0.355610973,3.556109726,30.1,6.3,8.7,3.304093567,2.686567164,2.788844622,2.987838194,8.567634935,Not Anomalous,0
42003260900,452,2013,104,4.346153846,0.202573927,100,10,1.423284675,64,1509,0.042412194,0.424121935,52,10.7,23.4,9.707602339,4.875621891,8.645418327,9.057381722,10.90478833,1 SD Above Mean,1
42003020300,427,2013,11,38.81818182,2.315801695,43.82,4.382,3.185567929,164,682,0.240469208,2.404692082,24.1,3.1,5.3,1.549707602,1.094527363,1.434262948,1.013120336,6.603380347,Not Anomalous,0
42003060300,1265,2013,459,2.755991285,0.105092697,87.09,8.709,0.956688192,636,2643,0.240635641,2.406356413,31.6,6,9.6,3.742690058,2.537313433,3.147410359,3.260000384,6.62304499,Not Anomalous,0
42003111500,1797,2013,369,4.869918699,0.234682117,8.87,0.887,0.456248877,721,3251,0.221777914,2.217779145,39.5,8.2,17.2,6.052631579,3.631840796,6.175298805,5.961993745,8.636021767,Not Anomalous,0
42003050900,665,2013,154,4.318181818,0.200859166,100,10,1.417247919,217,1138,0.190685413,1.90685413,51.3,10.8,23.7,9.502923977,4.925373134,8.764940239,9.042509315,12.36661136,1 SD Above Mean,1
42003040900,1089,2013,163,6.680981595,0.34570513,92.71,9.271,1.790260388,709,2650,0.26754717,2.675471698,28.5,4.9,8.3,2.83625731,1.990049751,2.629482072,2.43179439,6.897526477,Not Anomalous,0
42003140200,1097,2013,184,5.961956522,0.301626964,99.16,9.916,1.729431403,484,2691,0.179858789,1.798587886,19.2,3.5,5.1,0.116959064,1.293532338,1.354581673,0.461399558,3.989418846,1 SD Below Mean,0
42003060500,735,2013,63,11.66666667,0.651340996,93.61,9.361,2.469251519,342,1424,0.240168539,2.401685393,30.9,6.9,9.8,3.538011696,2.985074627,3.227091633,3.395581545,8.266518457,Not Anomalous,0
42003110200,1868,2013,419,4.45823389,0.209444734,70.61,7.061,1.216095912,826,4037,0.204607382,2.046073817,31.7,5.5,9.7,3.771929825,2.288557214,3.187250996,3.184525277,6.446695006,Not Anomalous,0
42003051000,608,2013,152,4,0.181353768,100,10,1.34667653,314,1889,0.166225516,1.662255161,36,5.5,12.1,5.029239766,2.288557214,4.143426295,4.114327854,7.123259545,Not Anomalous,0
42003980900,0,2013,0,NA,NA,NA,NA,NA,0,1975,0,0,42.1,4.6,9.6,6.812865497,1.84079602,3.147410359,4.257085574,NA,Not Anomalous,0
42003090200,1340,2013,291,4.604810997,0.218430304,56.57,5.657,1.11160255,695,2787,0.249372085,2.493720847,27.7,7.9,10.1,2.602339181,3.482587065,3.346613546,3.261733538,6.867056935,Not Anomalous,0
42003101800,1160,2013,15,77.33333333,4.67688378,93.55,9.355,6.614548191,282,2784,0.101293103,1.012931034,29,6.7,10,2.98245614,2.885572139,3.306772908,3.153887228,10.78136645,1 SD Above Mean,1
42003120300,746,2013,136,5.485294118,0.272406281,100,10,1.650473509,256,1551,0.165054803,1.650548034,46.8,9.3,21.7,8.187134503,4.179104478,7.96812749,7.841604306,11.14262585,1 SD Above Mean,1
42003130200,536,2013,106,5.056603774,0.246126413,100,10,1.568841651,71,1472,0.048233696,0.482336957,46.6,8.6,20.6,8.128654971,3.830845771,7.529880478,7.486657524,9.537836132,Not Anomalous,0
42003130400,474,2013,146,3.246575342,0.135166815,83.99,8.399,1.065488659,153,1087,0.14075437,1.407543698,47,9.6,21.5,8.245614035,4.328358209,7.888446215,7.89539417,10.36842653,Not Anomalous,0
42003140100,985,2013,6,164.1666667,10,99.46,9.946,9.972963451,185,5830,0.031732419,0.317324185,18.8,3.4,4.8,0,1.243781095,1.235059761,0.341164079,10.63145172,1 SD Above Mean,1
42003140600,1350,2013,181,7.458563536,0.393372988,63.13,6.313,1.575869181,498,3047,0.163439449,1.634394486,26.1,5.2,7.7,2.134502924,2.139303483,2.390438247,2.099296082,5.309559749,1 SD Below Mean,0
42003141300,2404,2013,301,7.986710963,0.425749842,41.84,4.184,1.334667501,792,5199,0.152336988,1.523369879,22.9,5.5,7.3,1.198830409,2.288557214,2.231075697,1.702008626,4.560046006,1 SD Below Mean,0
42003151600,1114,2013,29,38.4137931,2.291011582,100,10,4.786451277,250,2587,0.096637031,0.966370313,26.6,6,8.1,2.280701754,2.537313433,2.549800797,2.394840152,8.147661742,Not Anomalous,0
42003151700,2231,2013,173,12.89595376,0.726699592,36.47,3.647,1.627966035,703,4805,0.146305931,1.463059313,25.6,5.4,7.6,1.988304094,2.23880597,2.35059761,2.062945125,5.153970473,1 SD Below Mean,0
42003191500,974,2013,113,8.619469027,0.464539608,100,10,2.155318093,413,2143,0.192720485,1.927204853,30.3,6.2,9,3.362573099,2.63681592,2.908366534,3.041711319,7.124234265,Not Anomalous,0
42003240600,1283,2013,58,22.12068966,1.292200643,99.75,9.975,3.590223031,393,2552,0.153996865,1.539968652,30.7,6.1,9.1,3.479532164,2.587064677,2.948207171,3.086678383,8.216870066,Not Anomalous,0
42003260700,735,2013,58,12.67241379,0.712995992,100,10,2.67019848,173,1976,0.087550607,0.875506073,34.7,6.2,10.9,4.649122807,2.63681592,3.665338645,3.900118604,7.445823157,Not Anomalous,0
42003271500,1278,2013,236,5.415254237,0.268112648,63.67,6.367,1.306550125,290,3255,0.089093702,0.89093702,38.2,8,13.4,5.67251462,3.532338308,4.661354582,5.124572016,7.322059161,Not Anomalous,0
42003320700,719,2013,36,19.97222222,1.160493827,100,10,3.406602159,150,1627,0.092194222,0.921942225,31.1,8.4,11,3.596491228,3.731343284,3.705179283,3.934453025,8.26299741,Not Anomalous,0
42003561700,409,2013,56,7.303571429,0.383871556,100,10,1.959264036,79,1076,0.073420074,0.734200743,38.6,7.6,13.7,5.789473684,3.333333333,4.780876494,5.140314286,7.833779065,Not Anomalous,0
42003562500,1044,2013,152,6.868421053,0.357195671,100,10,1.889962093,380,2806,0.135424091,1.354240912,37.5,7.1,12.7,5.467836257,3.084577114,4.38247012,4.733357538,7.977560543,Not Anomalous,0
42003120800,279,2013,64,4.359375,0.203384419,63.74,6.374,1.138583456,120,840,0.142857143,1.428571429,47.9,14,25.8,8.50877193,6.517412935,9.601593625,9.645106534,12.21226142,1 SD Above Mean,1
42003130100,875,2013,196,4.464285714,0.209815727,100,10,1.448501733,294,1960,0.15,1.5,46.2,8.8,20,8.011695906,3.930348259,7.290836653,7.378911274,10.32741301,Not Anomalous,0
42003170200,1854,2013,162,11.44444444,0.637718178,55.71,5.571,1.884868157,991,3710,0.267115903,2.67115903,25.7,4.2,5.7,2.01754386,1.641791045,1.593625498,1.506468215,6.062495402,Not Anomalous,0
42003191400,1463,2013,191,7.659685864,0.405702326,100,10,2.014205368,702,2678,0.262135922,2.621359223,26.2,5.4,7.5,2.16374269,2.23880597,2.310756972,2.119904769,6.75546936,Not Anomalous,0
42003191600,1943,2013,160,12.14375,0.680587484,92,9.2,2.502279931,362,4443,0.08147648,0.814764799,32.2,6.7,10,3.918128655,2.885572139,3.306772908,3.546928347,6.863973077,Not Anomalous,0
42003202200,1112,2013,109,10.20183486,0.561542878,100,10,2.369689595,261,2324,0.112306368,1.123063683,34.3,7.1,11.8,4.532163743,3.084577114,4.023904382,4.189696328,7.682449607,Not Anomalous,0
42003202300,1992,2013,70,28.45714286,1.680642219,79.51,7.951,3.655514503,708,4209,0.168210976,1.682109765,25.7,6.3,8.3,2.01754386,2.686567164,2.629482072,2.380464393,7.718088661,Not Anomalous,0
42003250300,495,2013,40,12.375,0.694763729,100,10,2.635837114,134,1321,0.101438304,1.014383043,39.6,6.6,13.9,6.081871345,2.835820896,4.860557769,5.087624351,8.737844508,Not Anomalous,0
42003260200,886,2013,118,7.508474576,0.396432669,100,10,1.991061699,321,2029,0.158206013,1.582060128,30.9,6.2,9.8,3.538011696,2.63681592,3.227091633,3.249291054,6.822412881,Not Anomalous,0
42003261500,827,2013,76,10.88157895,0.603213013,78.87,7.887,2.181178818,285,1701,0.167548501,1.675485009,39.4,6.9,14.6,6.023391813,2.985074627,5.139442231,5.242904165,9.099567992,Not Anomalous,0
42003270100,1157,2013,77,15.02597403,0.857275547,67.28,6.728,2.401614016,449,2898,0.154934438,1.549344375,29.5,5.7,8.9,3.128654971,2.388059701,2.868525896,2.822222266,6.773180657,Not Anomalous,0
42003281400,956,2013,88,10.86363636,0.602113085,100,10,2.453799268,311,2123,0.146490815,1.464908149,35.4,7.8,12.3,4.85380117,3.432835821,4.22310757,4.554772532,8.473479949,Not Anomalous,0
42003281500,641,2013,0,NA,NA,100,10,NA,194,1423,0.136331694,1.363316936,30.5,6.8,9.8,3.421052632,2.935323383,3.227091633,3.325552763,NA,Not Anomalous,0
42003310200,1433,2013,85,16.85882353,0.969634137,100,10,3.113894888,357,3428,0.104142357,1.041423571,29.2,7.4,9.9,3.040935673,3.233830846,3.266932271,3.308007224,7.463325682,Not Anomalous,0
42003320400,879,2013,29,30.31034483,1.79424847,100,10,4.23585702,237,2102,0.112749762,1.127497621,29.1,7.9,10.2,3.011695906,3.482587065,3.386454183,3.450424594,8.813779235,Not Anomalous,0
42003020100,1833,2013,406,4.514778325,0.21291106,100,10,1.459147215,899,4259,0.211082414,2.110824137,25.2,4.5,7.3,1.871345029,1.791044776,2.231075697,1.775520514,5.345491866,1 SD Below Mean,0
42003040600,883,2013,280,3.153571429,0.129465426,58.76,5.876,0.872203441,1051,2227,0.471935339,4.71935339,24.3,2.6,3.9,1.608187135,0.845771144,0.876494024,0.69889428,6.290451111,Not Anomalous,0
42003050600,916,2013,197,4.649746193,0.221184952,99.58,9.958,1.484102338,354,1966,0.180061038,1.800610376,40.2,10.3,19.6,6.257309942,4.676616915,7.131474104,6.888496537,10.17320925,Not Anomalous,0
42003070500,1817,2013,274,6.631386861,0.34266484,14.24,1.424,0.698537566,971,3093,0.313934691,3.139346912,20.2,2.2,3.6,0.409356725,0.646766169,0.756972112,0.061509083,3.899393562,1 SD Below Mean,0
42003080600,1088,2013,234,4.64957265,0.221174313,5.25,0.525,0.340758733,662,2166,0.305632502,3.056325023,24.1,3.7,5.7,1.549707602,1.393034826,1.593625498,1.205454448,4.602538204,1 SD Below Mean,0
42003080900,993,2013,183,5.426229508,0.268785462,12.94,1.294,0.589752819,697,1752,0.39783105,3.978310502,27,5,7.5,2.397660819,2.039800995,2.310756972,2.134570483,6.702633804,Not Anomalous,0
42003101100,1182,2013,157,7.52866242,0.397670238,34.04,3.404,1.163473029,450,2945,0.152801358,1.528013582,32.3,5.8,9.2,3.947368421,2.437810945,2.988047809,3.237238583,5.928725195,Not Anomalous,0
42003111400,646,2013,112,5.767857143,0.289728152,37.68,3.768,1.044842417,153,1527,0.100196464,1.001964637,44.7,8.3,19,7.573099415,3.68159204,6.892430279,6.922824386,8.969631439,Not Anomalous,0
42003563000,1253,2013,76,16.48684211,0.946830678,100,10,3.077061387,563,2897,0.194338971,1.943389713,31.7,6.6,11.5,3.771929825,2.835820896,3.90438247,3.715650515,8.736101616,Not Anomalous,0
42003561600,856,2013,82,10.43902439,0.576083232,100,10,2.400173394,260,2191,0.118667275,1.186672752,37.7,7.9,12.7,5.526315789,3.482587065,4.38247012,4.92511174,8.511957886,Not Anomalous,0
42003562700,755,2013,116,6.50862069,0.335138944,74.18,7.418,1.57672467,218,1330,0.163909774,1.639097744,33.5,6.9,11.7,4.298245614,2.985074627,3.984063745,4.0329032,7.248725615,Not Anomalous,0
42003562900,803,2013,114,7.043859649,0.367950528,97.84,9.784,1.897373965,277,1637,0.169211973,1.692119731,34.5,7.5,11.9,4.590643275,3.28358209,4.06374502,4.31459153,7.904085226,Not Anomalous,0
42003980400,3,2013,0,NA,NA,NA,NA,NA,10,11,0.909090909,9.090909091,NA,NA,NA,NA,NA,NA,NA,NA,Not Anomalous,0
42003980500,10,2013,0,NA,NA,NA,NA,NA,0,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Not Anomalous,0
42003981000,0,2013,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Anomalous,0
42003981800,0,2013,0,NA,NA,100,10,NA,21,373,0.056300268,0.563002681,33.7,21,21.4,4.356725146,10,7.848605578,8.627526595,NA,Not Anomalous,0
